id	env_medium	consensus_id	consensus_lab	notes
BIOSAMPLE:SAMEA104186338	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186340	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186342	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186344	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186346	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186348	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186350	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186352	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186354	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186356	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186358	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186360	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186362	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186364	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186366	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186368	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186370	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186371	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186373	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186375	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186377	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186378	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186380	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186382	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186384	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186386	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186388	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186390	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186392	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186393	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186395	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186397	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186399	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186401	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186403	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186405	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186407	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186409	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186411	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186413	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186415	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186417	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186419	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186421	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186422	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186424	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186426	bulk soil	ENVO:00005802	bulk soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186428	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186429	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186431	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186433	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186435	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186437	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186439	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186441	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186443	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186445	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186447	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186449	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186451	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186453	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186455	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186457	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186459	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186461	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186463	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186465	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186467	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186469	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186471	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186473	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186475	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186477	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186479	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186481	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186482	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186484	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186486	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186488	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186490	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186491	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186493	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186495	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186497	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186499	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186501	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186503	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186505	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186507	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186509	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186511	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186513	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186515	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186517	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186519	bulk soil	ENVO:00005802	bulk soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186521	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186523	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186525	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186527	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186529	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186531	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186533	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186535	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186537	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186539	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186541	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186543	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186545	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186547	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186549	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186551	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186553	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186555	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186557	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186558	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186559	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186560	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186561	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186562	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186563	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186564	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186565	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186566	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186568	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186570	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186572	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186574	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186576	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186577	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186579	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186581	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186583	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186585	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186587	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186589	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186591	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186593	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186595	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186597	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186599	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186601	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186603	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186605	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186607	bulk soil	ENVO:00005802	bulk soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186609	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186611	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186613	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186615	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186617	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186619	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186621	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186623	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186625	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186627	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186628	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186630	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186632	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186634	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186636	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186638	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186640	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186642	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186643	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186645	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186647	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186649	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186651	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186653	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186655	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186657	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186659	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186661	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186663	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186665	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186667	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186669	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186671	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186673	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186675	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186677	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186679	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186681	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186683	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186685	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186687	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186689	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186691	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186693	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186695	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186697	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186699	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186701	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186703	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186705	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186707	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186709	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186711	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186713	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186715	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186717	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186719	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186721	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186723	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186725	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186727	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186729	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186731	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186732	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186734	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186736	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186738	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186740	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186742	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186743	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186745	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186747	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186749	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186751	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186753	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186754	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186756	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186758	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186760	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186762	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186764	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186766	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186768	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186769	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186771	bulk soil	ENVO:00005802	bulk soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186773	bulk soil	ENVO:00005802	bulk soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186775	bulk soil	ENVO:00005802	bulk soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186777	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186779	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186781	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186783	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186784	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186786	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186788	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186790	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186792	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186794	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186796	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186798	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186800	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186802	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186804	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186806	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186808	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186810	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186812	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186814	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186816	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186818	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186820	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186822	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186824	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186826	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186828	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186830	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186832	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186834	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186836	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186838	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186840	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186842	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186844	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186846	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA104186848	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
