env_package	slot	value	val_count	fraction
soil	env_broad_scale	Bacteria [NCBITaxon:2]	58	0.003593333746360201
soil	env_broad_scale	Fusarium [NCBITaxon:5506]	21	0.0013010346323028314
soil	env_broad_scale	Gossypium hirsutum [NCBITaxon:3635]	72	0.004460690167895421
soil	env_broad_scale	Healthy [HP:0032322]	2	0.00012390806021931726
soil	env_broad_scale	agricultural soil [ENVO:00002259]	20	0.0012390806021931728
soil	env_broad_scale	anthropogenic terrestrial biome [ENVO:01000219]	10	0.0006195403010965864
soil	env_broad_scale	aquatic biome [ENVO:00002030]	25	0.0015488507527414658
soil	env_broad_scale	arable soil [ENVO:00005742]	1	6.195403010965863e-05
soil	env_broad_scale	area of cropland [ENVO:01000892]	1	6.195403010965863e-05
soil	env_broad_scale	beach [ENVO:00000091]	1	6.195403010965863e-05
soil	env_broad_scale	biome [ENVO:00000428]	3	0.0001858620903289759
soil	env_broad_scale	bulk soil [ENVO:00005802]	25	0.0015488507527414658
soil	env_broad_scale	coniferous forest biome [ENVO:01000196]	120	0.007434483613159036
soil	env_broad_scale	cropland biome [ENVO:01000245]	6406	0.3968775168824732
soil	env_broad_scale	dense settlement biome [ENVO:01000248]	3	0.0001858620903289759
soil	env_broad_scale	desert [ENVO:00000097]	157	0.009726782727216405
soil	env_broad_scale	desert biome [ENVO:01000179]	143	0.008859426305681185
soil	env_broad_scale	flooded grassland biome [ENVO:01000195]	108	0.006691035251843132
soil	env_broad_scale	forest [ENVO:00000111]	456	0.028251037730004338
soil	env_broad_scale	forest biome [ENVO:01000174]	275	0.017037358280156123
soil	env_broad_scale	forest soil [ENVO:00002261]	175	0.01084195526919026
soil	env_broad_scale	freshwater biome [ENVO:00000873]	193	0.011957127811164116
soil	env_broad_scale	grassland [ENVO:00000106]	49	0.003035747475373273
soil	env_broad_scale	grassland biome [ENVO:01000177]	58	0.003593333746360201
soil	env_broad_scale	grassland soil [ENVO:00005750]	26	0.0016108047828511244
soil	env_broad_scale	habitat [ENVO:01000739]	3	0.0001858620903289759
soil	env_broad_scale	large river biome [ENVO:00000887]	95	0.0058856328604175705
soil	env_broad_scale	marine benthic biome [ENVO:01000024]	96	0.005947586890527229
soil	env_broad_scale	marine salt marsh biome [ENVO:01000022]	24	0.0014868967226318072
soil	env_broad_scale	marsh [ENVO:00000035]	1	6.195403010965863e-05
soil	env_broad_scale	microbial community [PCO:1000004]	90	0.005575862709869277
soil	env_broad_scale	mixed forest biome [ENVO:01000198]	1	6.195403010965863e-05
soil	env_broad_scale	montane grassland biome [ENVO:01000194]	230	0.014249426925221485
soil	env_broad_scale	montane shrubland biome [ENVO:01000216]	23	0.0014249426925221486
soil	env_broad_scale	needleleaf forest [ENVO:01000433]	9	0.0005575862709869277
soil	env_broad_scale	obsolete Deserts and xeric shrubland biome [ENVO:00000883]	2	0.00012390806021931726
soil	env_broad_scale	obsolete Subtropical Division (230) [ENVO:00003009]	5	0.0003097701505482932
soil	env_broad_scale	obsolete Temperate broadleaf and mixed forest biome [ENVO:00000876]	40	0.0024781612043863455
soil	env_broad_scale	obsolete Temperate grasslands [ENVO:00002988]	112	0.006938851372281767
soil	env_broad_scale	oil contaminated soil [ENVO:00002875]	13	0.0008054023914255622
soil	env_broad_scale	orchard [ENVO:00000115]	32	0.0019825289635090762
soil	env_broad_scale	paddy field soil [ENVO:00005740]	11	0.000681494331206245
soil	env_broad_scale	pasture [ENVO:00000266]	6	0.0003717241806579518
soil	env_broad_scale	peat soil [ENVO:00005774]	8	0.0004956322408772691
soil	env_broad_scale	peatland [ENVO:00000044]	21	0.0013010346323028314
soil	env_broad_scale	permafrost [ENVO:00000134]	149	0.009231150486339136
soil	env_broad_scale	plant litter [ENVO:01000628]	18	0.0011151725419738553
soil	env_broad_scale	polar biome [ENVO:01000339]	30	0.001858620903289759
soil	env_broad_scale	polar desert biome [ENVO:01000186]	119	0.007372529583049377
soil	env_broad_scale	rangeland biome [ENVO:01000247]	40	0.0024781612043863455
soil	env_broad_scale	rhizosphere [ENVO:00005801]	1	6.195403010965863e-05
soil	env_broad_scale	sand [ENVO:01000017]	81	0.005018276438882349
soil	env_broad_scale	sediment [ENVO:00002007]	14	0.0008673564215352209
soil	env_broad_scale	shrubland biome [ENVO:01000176]	128	0.007930115854036305
soil	env_broad_scale	soil [ENVO:00001998]	356	0.022055634719038472
soil	env_broad_scale	subpolar coniferous forest biome [ENVO:01000250]	205	0.01270057617248002
soil	env_broad_scale	subtropical forest [ENVO:01001804]	13	0.0008054023914255622
soil	env_broad_scale	temperate [ENVO:01000206]	12	0.0007434483613159036
soil	env_broad_scale	temperate coniferous forest biome [ENVO:01000211]	27	0.001672758812960783
soil	env_broad_scale	temperate forest [ENVO:01001805]	211	0.013072300353137972
soil	env_broad_scale	temperate grassland [ENVO:01001811]	306	0.01895793321355554
soil	env_broad_scale	temperate grassland biome [ENVO:01000193]	325	0.020135059785639054
soil	env_broad_scale	temperate shrubland biome [ENVO:01000215]	23	0.0014249426925221486
soil	env_broad_scale	temperate woodland biome [ENVO:01000221]	31	0.0019205749333994176
soil	env_broad_scale	terrestrial biome [ENVO:00000446]	517	0.03203023356669352
soil	env_broad_scale	tropical broadleaf forest biome [ENVO:01000200]	4	0.00024781612043863453
soil	env_broad_scale	tropical desert biome [ENVO:01000183]	22	0.00136298866241249
soil	env_broad_scale	tropical grassland biome [ENVO:01000192]	4	0.00024781612043863453
soil	env_broad_scale	tropical moist broadleaf forest biome [ENVO:01000228]	123	0.0076203457034880115
soil	env_broad_scale	tropical shrubland biome [ENVO:01000214]	127	0.007868161823926646
soil	env_broad_scale	tundra [ENVO:00000112]	347	0.021498048448051546
soil	env_broad_scale	tundra biome [ENVO:01000180]	531	0.03289758998822873
soil	env_broad_scale	unmapped [unmapped]	2136	0.13233380831423083
soil	env_broad_scale	urban biome [ENVO:01000249]	1011	0.06263552444086488
soil	env_local_scale	Ribonucleic Acid [FMA:67095]	33	0.002046004092008184
soil	env_local_scale	active layer in a cryosphere [ENVO:01001610]	146	0.009052018104036209
soil	env_local_scale	agricultural feature [ENVO:00000077]	172	0.010664021328042656
soil	env_local_scale	agricultural field [ENVO:00000114]	11	0.000682001364002728
soil	env_local_scale	agricultural soil [ENVO:00002259]	276	0.01711203422406845
soil	env_local_scale	alluvial paddy field soil [ENVO:00005759]	320	0.01984003968007936
soil	env_local_scale	alluvial plain [ENVO:00000258]	12	0.000744001488002976
soil	env_local_scale	anthropogenic contamination feature [ENVO:00002204]	10	0.00062000124000248
soil	env_local_scale	arable soil [ENVO:00005742]	8	0.000496000992001984
soil	env_local_scale	area of cropland [ENVO:01000892]	20	0.00124000248000496
soil	env_local_scale	area of deciduous forest [ENVO:01000816]	12	0.000744001488002976
soil	env_local_scale	area of evergreen forest [ENVO:01000843]	18	0.001116002232004464
soil	env_local_scale	area of gramanoid or herbaceous vegetation [ENVO:01000888]	39	0.002418004836009672
soil	env_local_scale	area of mixed forest [ENVO:01000855]	21	0.001302002604005208
soil	env_local_scale	area of pastureland or hayfields [ENVO:01000891]	28	0.001736003472006944
soil	env_local_scale	beach [ENVO:00000091]	1	6.2000124000248e-05
soil	env_local_scale	bulk soil [ENVO:00005802]	1	6.2000124000248e-05
soil	env_local_scale	coast [ENVO:01000687]	72	0.004464008928017856
soil	env_local_scale	coffee plantation [ENVO:00000163]	62	0.003844007688015376
soil	env_local_scale	cryosol [ENVO:00002236]	48	0.002976005952011904
soil	env_local_scale	dam [ENVO:00000074]	95	0.00589001178002356
soil	env_local_scale	desert [ENVO:00000097]	20	0.00124000248000496
soil	env_local_scale	desert oasis [ENVO:00000156]	2	0.000124000248000496
soil	env_local_scale	desert sand [ENVO:00005800]	4	0.000248000496000992
soil	env_local_scale	dry lake [ENVO:00000277]	56	0.003472006944013888
soil	env_local_scale	dry soil [ENVO:00005748]	20	0.00124000248000496
soil	env_local_scale	environmental zone [ENVO:01000408]	8	0.000496000992001984
soil	env_local_scale	farm [ENVO:00000078]	45	0.00279000558001116
soil	env_local_scale	farm soil [ENVO:00005749]	52	0.003224006448012896
soil	env_local_scale	fen [ENVO:00000232]	110	0.00682001364002728
soil	env_local_scale	field [ENVO:01000352]	246	0.015252030504061008
soil	env_local_scale	field soil [ENVO:00005755]	976	0.06051212102424205
soil	env_local_scale	fluvisol [ENVO:00002273]	12	0.000744001488002976
soil	env_local_scale	forest [ENVO:00000111]	419	0.025978051956103913
soil	env_local_scale	forest soil [ENVO:00002261]	690	0.04278008556017112
soil	env_local_scale	freshwater wetland [ENVO:00000243]	192	0.011904023808047616
soil	env_local_scale	garden [ENVO:00000011]	1	6.2000124000248e-05
soil	env_local_scale	garden soil [ENVO:00002263]	152	0.009424018848037697
soil	env_local_scale	glacier [ENVO:00000133]	19	0.001178002356004712
soil	env_local_scale	grassland [ENVO:00000106]	192	0.011904023808047616
soil	env_local_scale	grassland soil [ENVO:00005750]	379	0.023498046996093994
soil	env_local_scale	gravel field [ENVO:00000548]	10	0.00062000124000248
soil	env_local_scale	high tide zone [ENVO:00000318]	96	0.005952011904023808
soil	env_local_scale	lake [ENVO:00000020]	4	0.000248000496000992
soil	env_local_scale	land [ENVO:01001785]	28	0.001736003472006944
soil	env_local_scale	luvisol [ENVO:00002248]	20	0.00124000248000496
soil	env_local_scale	marsh [ENVO:00000035]	1	6.2000124000248e-05
soil	env_local_scale	metagenome [NCBITaxon:256318]	9	0.000558001116002232
soil	env_local_scale	microbial feature [ENVO:01000007]	4	0.000248000496000992
soil	env_local_scale	mineral [CHEBI:46662]	34	0.002108004216008432
soil	env_local_scale	mountain [ENVO:00000081]	34	0.002108004216008432
soil	env_local_scale	national park [ENVO:00000367]	26	0.001612003224006448
soil	env_local_scale	obsolete canopy [ENVO:00000047]	2	0.000124000248000496
soil	env_local_scale	obsolete lava field [ENVO:00000095]	6	0.000372000744001488
soil	env_local_scale	ocean [ENVO:00000015]	14	0.000868001736003472
soil	env_local_scale	oil contaminated soil [ENVO:00002875]	98	0.006076012152024304
soil	env_local_scale	oil palm plantation [ENVO:00000120]	15	0.00093000186000372
soil	env_local_scale	oil spill [ENVO:00002061]	1	6.2000124000248e-05
soil	env_local_scale	paddy field [ENVO:00000297]	15	0.00093000186000372
soil	env_local_scale	palsa [ENVO:00000489]	25	0.0015500031000062
soil	env_local_scale	pasture [ENVO:00000266]	24	0.001488002976005952
soil	env_local_scale	peatland [ENVO:00000044]	34	0.002108004216008432
soil	env_local_scale	permafrost [ENVO:00000134]	57	0.003534007068014136
soil	env_local_scale	plain [ENVO:00000086]	20	0.00124000248000496
soil	env_local_scale	planted forest [ENVO:00000119]	23	0.001426002852005704
soil	env_local_scale	pond [ENVO:00000033]	1	6.2000124000248e-05
soil	env_local_scale	prairie [ENVO:00000260]	29	0.001798003596007192
soil	env_local_scale	regolith [ENVO:01000747]	30	0.00186000372000744
soil	env_local_scale	research facility [ENVO:00000469]	153	0.009486018972037944
soil	env_local_scale	rhizosphere [ENVO:00005801]	108	0.006696013392026784
soil	env_local_scale	rice field [ENVO:00000296]	11	0.000682001364002728
soil	env_local_scale	rocky reef [ENVO:00000130]	21	0.001302002604005208
soil	env_local_scale	saline marsh [ENVO:00000054]	24	0.001488002976005952
soil	env_local_scale	sand [ENVO:01000017]	81	0.005022010044020088
soil	env_local_scale	sediment [ENVO:00002007]	24	0.001488002976005952
soil	env_local_scale	sedimentary stratum [ENVO:01000282]	18	0.001116002232004464
soil	env_local_scale	slope [ENVO:00002000]	74	0.004588009176018352
soil	env_local_scale	sludge [ENVO:00002044]	1	6.2000124000248e-05
soil	env_local_scale	snowpack [ENVO:03000116]	88	0.005456010912021824
soil	env_local_scale	soil [ENVO:00001998]	355	0.022010044020088042
soil	env_local_scale	soil biocrust [ENVO:01000910]	84	0.005208010416020832
soil	env_local_scale	sphagnum bog [ENVO:00002268]	108	0.006696013392026784
soil	env_local_scale	steppe soil [ENVO:00005777]	218	0.013516027032054064
soil	env_local_scale	subpolar coniferous forest biome [ENVO:01000250]	61	0.003782007564015128
soil	env_local_scale	subtropical forest [ENVO:01001804]	62	0.003844007688015376
soil	env_local_scale	surface soil [ENVO:02000059]	6	0.000372000744001488
soil	env_local_scale	tropical soil [ENVO:00005778]	38	0.002356004712009424
soil	env_local_scale	tundra [ENVO:00000112]	458	0.028396056792113586
soil	env_local_scale	unidentified [NCBITaxon:32644]	3	0.000186000372000744
soil	env_local_scale	unmapped [unmapped]	7824	0.48508897017794034
soil	env_local_scale	vineyard [ENVO:00000116]	239	0.014818029636059273
soil	env_local_scale	volcanic feature [ENVO:00000094]	21	0.001302002604005208
soil	env_local_scale	volcano [ENVO:00000247]	127	0.007874015748031496
soil	env_local_scale	wetland [ENVO:00000043]	193	0.011966023932047863
soil	env_local_scale	wood [ENVO:00002040]	54	0.003348006696013392
soil	env_local_scale	woodland [ENVO:00000109]	15	0.00093000186000372
soil	env_medium	Bacteria [NCBITaxon:2]	39	0.0024330900243309003
soil	env_medium	DNA [CHEBI:16991]	99	0.006176305446378439
soil	env_medium	Genome [FMA:84116]	12	0.0007486430844095078
soil	env_medium	PEAT [EFO:0008859]	36	0.0022459292532285235
soil	env_medium	Ribonucleic Acid [FMA:67095]	6	0.0003743215422047539
soil	env_medium	agricultural soil [ENVO:00002259]	131	0.008172687004803792
soil	env_medium	algal material [ENVO:01001189]	18	0.0011229646266142617
soil	env_medium	alpine soil [ENVO:00005741]	29	0.001809220787322977
soil	env_medium	andosol [ENVO:00002232]	6	0.0003743215422047539
soil	env_medium	arable soil [ENVO:00005742]	13	0.0008110300081103001
soil	env_medium	arenosol [ENVO:00002229]	20	0.0012477384740158463
soil	env_medium	bulk soil [ENVO:00005802]	127	0.007923139310000623
soil	env_medium	desert sand [ENVO:00005800]	9	0.0005614823133071309
soil	env_medium	ferralsol [ENVO:00002246]	10	0.0006238692370079231
soil	env_medium	forest soil [ENVO:00002261]	3	0.00018716077110237696
soil	env_medium	grassland soil [ENVO:00005750]	15	0.0009358038555118847
soil	env_medium	gravel [ENVO:01000018]	19	0.001185351550315054
soil	env_medium	gypsisol [ENVO:00002245]	2	0.00012477384740158462
soil	env_medium	histosol [ENVO:00002243]	78	0.004866180048661801
soil	env_medium	humus [ENVO:01000000]	26	0.0016220600162206002
soil	env_medium	leafy wood soil [ENVO:00005783]	164	0.01023145548692994
soil	env_medium	mine tailing [ENVO:00000003]	90	0.005614823133071308
soil	env_medium	mountain forest soil [ENVO:00005769]	33	0.002058768482126146
soil	env_medium	oil contaminated soil [ENVO:00002875]	4	0.00024954769480316924
soil	env_medium	paddy field soil [ENVO:00005740]	27	0.0016844469399213925
soil	env_medium	peat soil [ENVO:00005774]	249	0.015534344001497287
soil	env_medium	rhizosphere [ENVO:00005801]	239	0.014910474764489362
soil	env_medium	rock [ENVO:00001995]	16	0.000998190779212677
soil	env_medium	sand [ENVO:01000017]	201	0.012539771663859256
soil	env_medium	sea water [ENVO:00002149]	6	0.0003743215422047539
soil	env_medium	sediment [ENVO:00002007]	121	0.00754881776779587
soil	env_medium	soil [ENVO:00001998]	13249	0.8265643521117974
soil	env_medium	spruce forest soil [ENVO:00005784]	34	0.0021211554058269385
soil	env_medium	surface soil [ENVO:02000059]	156	0.009732360097323601
soil	env_medium	unmapped [unmapped]	645	0.040239565787011045
soil	env_medium	upland soil [ENVO:00005786]	66	0.004117536964252292
soil	env_medium	volcanic soil [ENVO:01001841]	21	0.0013101253977166386
soil	env_medium	water [CHEBI:15377]	10	0.0006238692370079231
soil	experimental_factor	salinity [PATO:0085001]	24	0.047058823529411764
soil	experimental_factor	unmapped [unmapped]	486	0.9529411764705882
soil	host_body_product	unmapped [unmapped]	259	1.0
soil	samp_collect_device	unmapped [unmapped]	781	1.0
wastewater	env_broad_scale	Bacteria [NCBITaxon:2]	6	0.005042016806722689
wastewater	env_broad_scale	activated sludge [ENVO:00002046]	69	0.05798319327731093
wastewater	env_broad_scale	aquatic biome [ENVO:00002030]	331	0.2781512605042017
wastewater	env_broad_scale	biofilm [ENVO:00002034]	4	0.0033613445378151263
wastewater	env_broad_scale	freshwater biome [ENVO:00000873]	53	0.04453781512605042
wastewater	env_broad_scale	freshwater lake [ENVO:00000021]	20	0.01680672268907563
wastewater	env_broad_scale	river [ENVO:00000022]	2	0.0016806722689075631
wastewater	env_broad_scale	sludge [ENVO:00002044]	148	0.12436974789915967
wastewater	env_broad_scale	terrestrial biome [ENVO:00000446]	73	0.06134453781512605
wastewater	env_broad_scale	unmapped [unmapped]	266	0.2235294117647059
wastewater	env_broad_scale	urban biome [ENVO:01000249]	173	0.1453781512605042
wastewater	env_broad_scale	wastewater treatment plant [ENVO:00002043]	45	0.037815126050420166
wastewater	env_local_scale	activated sludge [ENVO:00002046]	25	0.02100840336134454
wastewater	env_local_scale	anaerobic [MICRO:0000495]	4	0.0033613445378151263
wastewater	env_local_scale	anaerobic bioreactor [ENVO:00002124]	4	0.0033613445378151263
wastewater	env_local_scale	bioreactor [OBI:0001046]	22	0.018487394957983194
wastewater	env_local_scale	environmental zone [ENVO:01000408]	2	0.0016806722689075631
wastewater	env_local_scale	lake [ENVO:00000020]	4	0.0033613445378151263
wastewater	env_local_scale	mine tailing [ENVO:00000003]	14	0.011764705882352941
wastewater	env_local_scale	organic feature [ENVO:01000159]	72	0.06050420168067227
wastewater	env_local_scale	research facility [ENVO:00000469]	140	0.11764705882352941
wastewater	env_local_scale	river [ENVO:00000022]	2	0.0016806722689075631
wastewater	env_local_scale	sludge [ENVO:00002044]	63	0.052941176470588235
wastewater	env_local_scale	soil [ENVO:00001998]	1	0.0008403361344537816
wastewater	env_local_scale	unmapped [unmapped]	440	0.3697478991596639
wastewater	env_local_scale	waste water [ENVO:00002001]	12	0.010084033613445379
wastewater	env_local_scale	wastewater treatment plant [ENVO:00002043]	381	0.32016806722689073
wastewater	env_local_scale	water [CHEBI:15377]	4	0.0033613445378151263
wastewater	env_medium	DNA [CHEBI:16991]	12	0.010084033613445379
wastewater	env_medium	activated sludge [ENVO:00002046]	78	0.06554621848739496
wastewater	env_medium	anaerobic digester sludge [ENVO:00003965]	75	0.06302521008403361
wastewater	env_medium	anaerobic sludge [ENVO:00002129]	8	0.0067226890756302525
wastewater	env_medium	anthropogenic environmental material [ENVO:0010001]	2	0.0016806722689075631
wastewater	env_medium	biofilm [ENVO:00002034]	40	0.03361344537815126
wastewater	env_medium	biosolids [ENVO:00002059]	17	0.014285714285714285
wastewater	env_medium	organic material [ENVO:01000155]	66	0.05546218487394958
wastewater	env_medium	sludge [ENVO:00002044]	140	0.11764705882352941
wastewater	env_medium	soil [ENVO:00001998]	2	0.0016806722689075631
wastewater	env_medium	unmapped [unmapped]	245	0.20588235294117646
wastewater	env_medium	waste water [ENVO:00002001]	38	0.031932773109243695
wastewater	env_medium	water [CHEBI:15377]	459	0.38571428571428573
wastewater	env_medium	water column [ENVO:06105011]	8	0.0067226890756302525
wastewater	experimental_factor	compound based treatment [EFO:0000369]	39	1.0
wastewater	samp_collect_device	unmapped [unmapped]	6	1.0
water	env_broad_scale	Large lake biome [ENVO:00000891]	1198	0.060796752093377315
water	env_broad_scale	Small lake biome [ENVO:00000892]	3293	0.16711494544531844
water	env_broad_scale	aquatic biome [ENVO:00002030]	299	0.015173813752854605
water	env_broad_scale	aquifer [ENVO:00012408]	5	0.0002537427048972342
water	env_broad_scale	bay [ENVO:00000032]	1	5.074854097944684e-05
water	env_broad_scale	beach sand [ENVO:00002138]	92	0.00466886577010911
water	env_broad_scale	biofilm [ENVO:00002034]	13	0.000659731032732809
water	env_broad_scale	biofilter [ENVO:00002152]	1	5.074854097944684e-05
water	env_broad_scale	brackish water [ENVO:00002019]	16	0.0008119766556711495
water	env_broad_scale	coastal sea water [ENVO:00002150]	1	5.074854097944684e-05
water	env_broad_scale	coastal wetland ecosystem [ENVO:00000230]	2	0.00010149708195889369
water	env_broad_scale	cropland biome [ENVO:01000245]	10	0.0005074854097944684
water	env_broad_scale	dense settlement biome [ENVO:01000248]	48	0.0024359299670134484
water	env_broad_scale	desert [ENVO:00000097]	132	0.006698807409286983
water	env_broad_scale	estuarine biome [ENVO:01000020]	425	0.021568129916264906
water	env_broad_scale	estuary [ENVO:00000045]	154	0.007815275310834813
water	env_broad_scale	fjord [ENVO:00000039]	6	0.00030449124587668104
water	env_broad_scale	forest [ENVO:00000111]	1	5.074854097944684e-05
water	env_broad_scale	fresh water [ENVO:00002011]	213	0.010809439228622177
water	env_broad_scale	freshwater biome [ENVO:00000873]	1068	0.054199441766049225
water	env_broad_scale	freshwater environment [ENVO:01000306]	105	0.0053285968028419185
water	env_broad_scale	freshwater lake [ENVO:00000021]	9	0.00045673686881502157
water	env_broad_scale	freshwater lake biome [ENVO:01000252]	7	0.00035523978685612787
water	env_broad_scale	groundwater [ENVO:01001004]	97	0.0049226084750063435
water	env_broad_scale	hot spring [ENVO:00000051]	6	0.00030449124587668104
water	env_broad_scale	hydrothermal vent [ENVO:00000215]	4	0.00020299416391778737
water	env_broad_scale	intertidal zone [ENVO:00000316]	53	0.0026896726719106826
water	env_broad_scale	lagoon [ENVO:00000038]	5	0.0002537427048972342
water	env_broad_scale	lake [ENVO:00000020]	37	0.001877696016239533
water	env_broad_scale	large river biome [ENVO:00000887]	5	0.0002537427048972342
water	env_broad_scale	marginal sea biome [ENVO:01000046]	41	0.0020806901801573205
water	env_broad_scale	marine abyssal zone biome [ENVO:01000027] | polar biome [ENVO:01000339]	16	0.0008119766556711495
water	env_broad_scale	marine benthic biome [ENVO:01000024]	76	0.00385688911443796
water	env_broad_scale	marine biome [ENVO:00000447]	3724	0.18898756660746002
water	env_broad_scale	marine biome [ENVO:00000447] | archipelago [ENVO:00000220]	12	0.0006089824917533621
water	env_broad_scale	marine biome [ENVO:00000447] | environment determined by a biofilm on a saline surface [ENVO:01001056]	60	0.0030449124587668104
water	env_broad_scale	marine black smoker biome [ENVO:01000051]	1	5.074854097944684e-05
water	env_broad_scale	marine coral reef biome [ENVO:01000049]	3	0.00015224562293834052
water	env_broad_scale	marine environment [ENVO:01000320]	28	0.0014209591474245115
water	env_broad_scale	marine hydrothermal vent biome [ENVO:01000030]	14	0.0007104795737122557
water	env_broad_scale	marine metagenome [NCBITaxon:408172]	2	0.00010149708195889369
water	env_broad_scale	marine pelagic biome [ENVO:01000023]	244	0.012382643998985029
water	env_broad_scale	marine pelagic feature [ENVO:01000044]	23	0.0011672164425272774
water	env_broad_scale	marine photic zone [ENVO:00000209]	65	0.0032986551636640447
water	env_broad_scale	marine salt marsh biome [ENVO:01000022]	190	0.0096422227860949
water	env_broad_scale	marine subtidal rocky reef biome [ENVO:01000050]	1	5.074854097944684e-05
water	env_broad_scale	marine ultramafic hydrothermal vent biome [ENVO:01000053]	8	0.00040598832783557474
water	env_broad_scale	mediterranean sea biome [ENVO:01000047]	8	0.00040598832783557474
water	env_broad_scale	neritic epipelagic zone biome [ENVO:01000042]	26	0.001319462065465618
water	env_broad_scale	neritic pelagic zone biome [ENVO:01000032]	25	0.001268713524486171
water	env_broad_scale	ocean [ENVO:00000015]	83	0.004212128901294088
water	env_broad_scale	ocean biome [ENVO:01000048]	1498	0.07602131438721137
water	env_broad_scale	oceanic abyssopelagic zone biome [ENVO:01000038]	5	0.0002537427048972342
water	env_broad_scale	oceanic bathypelagic zone biome [ENVO:01000037]	3	0.00015224562293834052
water	env_broad_scale	oceanic epipelagic zone biome [ENVO:01000035]	325	0.016493275818320222
water	env_broad_scale	oceanic epipelagic zone biome [ENVO:01000035] | marine pelagic biome [ENVO:01000023] | polar biome [ENVO:01000339]	16	0.0008119766556711495
water	env_broad_scale	oceanic epipelagic zone biome [ENVO:01000035] | polar biome [ENVO:01000339]	21	0.0010657193605683837
water	env_broad_scale	oceanic mesopelagic zone biome [ENVO:01000036]	12	0.0006089824917533621
water	env_broad_scale	peatland [ENVO:00000044]	1	5.074854097944684e-05
water	env_broad_scale	polar biome [ENVO:01000339]	359	0.018218726211621416
water	env_broad_scale	polar desert biome [ENVO:01000186]	278	0.014108094392286222
water	env_broad_scale	polluted river [ENVO:03600015]	12	0.0006089824917533621
water	env_broad_scale	research facility [ENVO:00000469]	4	0.00020299416391778737
water	env_broad_scale	river [ENVO:00000022]	23	0.0011672164425272774
water	env_broad_scale	sea [ENVO:00000016]	64	0.003247906622684598
water	env_broad_scale	sea coast [ENVO:00000303]	1	5.074854097944684e-05
water	env_broad_scale	sea ice [ENVO:00002200]	4	0.00020299416391778737
water	env_broad_scale	sea surface layer [ENVO:01001581]	21	0.0010657193605683837
water	env_broad_scale	sea water [ENVO:00002149]	226	0.011469170261354985
water	env_broad_scale	sediment [ENVO:00002007]	9	0.00045673686881502157
water	env_broad_scale	small river biome [ENVO:00000890]	133	0.00674955595026643
water	env_broad_scale	snow [ENVO:01000406]	8	0.00040598832783557474
water	env_broad_scale	subpolar coniferous forest biome [ENVO:01000250]	46	0.002334432885054555
water	env_broad_scale	surface water [ENVO:00002042]	1	5.074854097944684e-05
water	env_broad_scale	temperate forest [ENVO:01001805]	24	0.0012179649835067242
water	env_broad_scale	temperate marginal sea biome [ENVO:01000856]	295	0.014970819588936818
water	env_broad_scale	temperate marine upwelling biome [ENVO:01000860]	1	5.074854097944684e-05
water	env_broad_scale	temperate mediterranean sea biome [ENVO:01000857]	60	0.0030449124587668104
water	env_broad_scale	terrestrial biome [ENVO:00000446]	1	5.074854097944684e-05
water	env_broad_scale	tropical marginal sea biome [ENVO:01001230]	69	0.0035016493275818322
water	env_broad_scale	tundra [ENVO:00000112]	13	0.000659731032732809
water	env_broad_scale	tundra biome [ENVO:01000180]	164	0.008322760720629282
water	env_broad_scale	unmapped [unmapped]	3660	0.18573965998477543
water	env_broad_scale	urban biome [ENVO:01000249]	220	0.011164679015478305
water	env_broad_scale	village biome [ENVO:01000246]	33	0.0016747018523217457
water	env_broad_scale	water [CHEBI:15377]	139	0.007054047196143111
water	env_local_scale	Surface [FMA:50594]	2	0.00010145589205093085
water	env_local_scale	abyssal plain [ENVO:00000244]	14	0.000710191244356516
water	env_local_scale	abyssal plain [ENVO:00000244] | sediment surface [ENVO:01001192]	2	0.00010145589205093085
water	env_local_scale	animal aquaculture process [ENVO:01001254] | unmapped [unmapped]	18	0.0009131030284583778
water	env_local_scale	aquifer [ENVO:00012408]	41	0.0020798457870440826
water	env_local_scale	area of open water [ENVO:01000666]	90	0.004565515142291888
water	env_local_scale	bay [ENVO:00000032]	15	0.0007609191903819814
water	env_local_scale	beach [ENVO:00000091]	1	5.072794602546543e-05
water	env_local_scale	biofilter [ENVO:00002152]	78	0.0039567797899863035
water	env_local_scale	brackish estuary [ENVO:00002137]	269	0.013645817480850201
water	env_local_scale	brackish water [ENVO:00002019]	20	0.0010145589205093086
water	env_local_scale	coast [ENVO:01000687]	68	0.003449500329731649
water	env_local_scale	coastal sea water [ENVO:00002150]	215	0.010906508395475066
water	env_local_scale	coastal shrimp pond [ENVO:01001256]	69	0.0035002282757571144
water	env_local_scale	coastal water body [ENVO:02000049]	70	0.0035509562217825802
water	env_local_scale	contaminated water [ENVO:00002186]	95	0.004819154872419216
water	env_local_scale	continental shelf [ENVO:00000223]	14	0.000710191244356516
water	env_local_scale	coral reef [ENVO:00000150]	11	0.0005580074062801197
water	env_local_scale	deep chlorophyll maximum layer [ENVO:01000326]	97	0.004920610764470147
water	env_local_scale	dry lake [ENVO:00000277]	89	0.004514787196266423
water	env_local_scale	environmental zone [ENVO:01000408]	5	0.00025363973012732714
water	env_local_scale	estuarine water [ENVO:01000301]	153	0.00776137574189621
water	env_local_scale	estuary [ENVO:00000045]	78	0.0039567797899863035
water	env_local_scale	fish farm [ENVO:00000294]	1	5.072794602546543e-05
